Name	Rank	Superkingdom	Kingdom	Phylum	Class	Order	Family	Genus	Species	Intensity F01_Fraction1	Intensity F01_Fraction2	Intensity F01_Fraction3	Intensity F01_Fraction4	Intensity F02_FractionCyto	Intensity F02_FractionEnv	Intensity F04	Intensity F05	Intensity F06	Intensity F07_Fraction1	Intensity F07_Fraction2	Intensity F07_Fraction3	Intensity F07_Fraction4
Bacteroidia	Class	Bacteria		Bacteroidota	Bacteroidia					2.5837911835E8	3.6429875185544E9	1.6413407306508E9	7.921861313597999E8	2.0620868236299999E9	1.05331055572E9	3.598255292516999E8	1.8925354993000002E9	1.5115102603999999E9	5.834103234E8	7.99615432E8	2.0154359231E9	1.415811203E9
Gammaproteobacteria	Class	Bacteria		Proteobacteria	Gammaproteobacteria					1028397.5	3.0371839879E7	1.982402515E7	2210850.70078	4.2360958636E8	4.520337835E8	5879492.3604	9.40955207E7	6.37044239E7	5.2400418900000006E7	5.18894523E7	1.193657297E8	6.25958435E7
Vampirovibrionia	Class	Bacteria		Cyanobacteria	Vampirovibrionia					519941.8	2848762.19	867019.0	963364.0	1.6432964E8	1.55692932E8	2179323.0	1.75561998E8	1.19619207E8	2.3492315E7	3.4489809E7	4.7948802E7	5.6602938E7
Lentisphaeria	Class	Bacteria		Verrucomicrobiota	Lentisphaeria					598994.1	27396.6	793.6	3707103.03	3.67154777E8	2.448119E7	4424136.140000001	2952134.0	6012044.0	553090.0	1837745.0	1.2235065E7	5258188.0
Bdellovibrionia_A	Class	Bacteria		Bdellovibrionota	Bdellovibrionia_A					43707.0	0.0	0.0	0.0	576840.0	0.0	82039.0	0.0	0.0	0.0	0.0	367130.0	109810.0
Verrucomicrobiae	Class	Bacteria		Verrucomicrobiota	Verrucomicrobiae					0.0	126760.0	44688.0	0.0	0.0	28387.0	7729.5	1270900.0	2185916.0	1447487.0	1168730.0	2217300.0	601560.0
Pseudomonadales	Order	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales				0.0	92517.0	1425112.0	972373.0	1.15338E8	3030300.0	48345.1	5574692.0	3223880.0	3686300.0	375140.0	4786930.0	2457700.0
Rs-D84	Order	Bacteria		Proteobacteria	Alphaproteobacteria	Rs-D84				0.0	0.0	254420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Burkholderiales	Order	Bacteria		Proteobacteria	Gammaproteobacteria	Burkholderiales				443736.5	2.9775478740000002E7	1.805359E7	438610.05	102785.0	2352114.0	3670202.397	6.134424E7	1.2679606E7	3.2060841E7	2.60284579E7	6.3532589E7	4.33651889E7
Campylobacterales	Order	Bacteria		Campylobacterota	Campylobacteria	Campylobacterales				94442.0	4232669.62	552852.6	355855.0	1.081402E7	3728444.0	398386.426	3.1492188E7	2.95755948E7	4651500.0	8601667.3	1.23906957E7	4680320.0
Monoglobales_A	Order	Bacteria		Firmicutes_A	Clostridia	Monoglobales_A				2378760.0	3.4242071816E8	1.72329819E8	4.0804375E7	6.56056345E7	1.71558662E8	1.3140356E7	1.2794608E8	7.6298165E7	1.577172038E8	6.5185132E7	4.17569517E8	8.8824283E7
TANB77	Order	Bacteria		Firmicutes_A	Clostridia	TANB77				5779301.9799999995	3.663821436399999E7	1.627020682E7	6178764.8100000005	4.665123017E7	1.3088308576E8	8091356.520000001	6.69922244E7	3.69697525E7	3.94393935E7	3.41244816E7	5.17656787E7	7.35866849E7
Lachnospirales	Order	Bacteria		Firmicutes_A	Clostridia	Lachnospirales				6.392321389571E9	8.039206417485591E10	1.1437905003767345E10	5.793598653086402E9	3.0106874374807995E10	2.172770571109999E10	4.15741150919852E9	1.8288457830729996E10	1.3853776231070004E10	6.745172987379998E9	9.830884301659998E9	2.1105452711499996E10	1.979471197825999E10
Mycoplasmatales	Order	Bacteria		Firmicutes	Bacilli	Mycoplasmatales				0.0	0.0	0.0	0.0	422640.0	0.0	0.0	688970.0	452300.0	199450.0	156390.0	1008600.0	1750400.0
Acidaminococcales	Order	Bacteria		Firmicutes_C	Negativicutes	Acidaminococcales				206534.9	4.160814181E7	6361950.0	181708.2	7852200.0	5737165.0	1152791.91	1.91753E7	6.9058289E7	1.0096292E7	1.3622575E7	3.166247E7	2858324.0
Propionibacteriales	Order	Bacteria		Actinobacteriota	Actinomycetia	Propionibacteriales				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacillales	Order	Bacteria		Firmicutes	Bacilli	Bacillales				37213.76	2251170.0	2333130.0	2.93398770705E7	1.2998702705E9	6.19644744E7	4808674.043	2.50727342E7	1.493000382E8	3795835.0	1.86724376E7	3.91919305E7	3.48523534E7
Bacillales_A	Order	Bacteria		Firmicutes	Bacilli	Bacillales_A				0.0	531711.678	57946.0	111040.0	3.793976E7	5970280.0	302549.6	5.9283592E7	748980.0	6268517.6	1.3257316899999999E7	3.8796729E7	1686728.8
Bacillales_B	Order	Bacteria		Firmicutes	Bacilli	Bacillales_B				27958.0	675.86	218202.2	1301646.79	1.9708253E7	3.4008577E7	95223.1	2749583.0	1.49572201E7	737561.1	5741570.0	9905113.7	6310115.0
Halobacteriales	Order	Archaea		Halobacteriota	Halobacteria	Halobacteriales				0.0	3.5287	0.0	0.0	978.72	2512.6	0.0	5364121.3	483134.51	1268.7	899.29	4265.3	4370.5
Bacillales_D	Order	Bacteria		Firmicutes	Bacilli	Bacillales_D				5934.3	1911609.33	1717500.0	455274.6	3105228.3	2373404.0	81071.34	3.6889539E7	2.8428321E7	1.9601993E7	1.64781352E7	7.4581448E7	6869757.0
Peptococcales	Order	Bacteria		Firmicutes_B	Peptococcia	Peptococcales				439952.0	7.990733101E7	6208729.6	194288.0	1.168496E7	6266684.0	3450494.5	6162081.0	7304666.0	7886370.0	4300486.0	2.398399E7	9915353.0
RFP12	Order	Bacteria		Verrucomicrobiota	Kiritimatiellae	RFP12				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Monoglobales	Order	Bacteria		Firmicutes_A	Clostridia	Monoglobales				246192.0	305879.0	1694110.0	9.5063	2177188.3	3765864.7	200641.6	6032948.3	4562739.5	2035119.6	1649503.0	1.0644099E7	7608738.300000001
Lactobacillales	Order	Bacteria		Firmicutes	Bacilli	Lactobacillales				9.969021127000001E7	7.53300057576E8	7.4259608947E8	2.58125142183E8	1.5054995198E9	1.2237764743799999E9	9.628013868389998E7	7.635387462E8	7.2347733845E8	3.6678390603E8	4.915514204E8	9.977294707E8	7.300205407E8
Oscillospirales	Order	Bacteria		Firmicutes_A	Clostridia	Oscillospirales				3.265806742791E9	1.2824586578164674E11	5.055799795528899E9	2.0606837439553E9	6.125210131E9	4.870735136519999E9	8.201101773063997E8	8.979441031399998E9	5.236127538699999E9	1.8421479137200003E9	2.8811193310999994E9	7.212806313E9	5.166617931530001E9
Opitutales	Order	Bacteria		Verrucomicrobiota	Verrucomicrobiae	Opitutales				0.0	126760.0	44688.0	0.0	0.0	28387.0	7729.5	1270900.0	2185916.0	1447487.0	1168730.0	2217300.0	601560.0
Treponematales	Order	Bacteria		Spirochaetota	Spirochaetia	Treponematales				5977.3	1.9094542E8	608452.0	1251019.82	3423940.0	1.080093E7	1500886.0	3931650.0	1.552644E7	1422192.5	450040.0	1.590811E7	5060488.0
ML615J-28	Order	Bacteria		Firmicutes	Bacilli	ML615J-28				27368.0	146484.0	33713.0	0.0	0.0	339548.0	15378.0	256140.0	1564760.0	549438.0	82631.0	368090.0	1133230.0
Tissierellales	Order	Bacteria		Firmicutes_A	Clostridia	Tissierellales				7.5204465E7	2.8963825908E7	787233.0	3862842.6500000004	1.540218724E8	7.3554859E7	4.680637907E7	1.315967581E8	6.036343755E7	4.24685016E7	2.29628219E7	6.63973075E7	8.07530224E7
UMGS1883	Order	Bacteria		Firmicutes_A	Clostridia	UMGS1883				1875400.0	1176000.0	2766600.0	3899325.0	1818530.0	0.0	198797.0	357710.0	1665100.0	233440.0	623560.0	0.0	320740.0
RF32	Order	Bacteria		Proteobacteria	Alphaproteobacteria	RF32				3491534.4	2.6943792124E9	2.2360552097E8	6.15427044E7	5.4154573E7	5.5955021E7	4.0231469E7	1.46052874E8	1.50141902E8	4.55402744E7	4.93474655E7	1.50469417E8	1.14036517E8
Fibrobacterales	Order	Bacteria		Fibrobacterota	Fibrobacteria	Fibrobacterales				0.0	4.5523728E7	8688300.0	1040400.0	398620.0	350620.0	656548.1	1319450.0	5306270.0	976149.0	1197917.0	6992370.0	9543960.0
CAIPTA01	Order	Bacteria		Bdellovibrionota	Bdellovibrionia_A	CAIPTA01				43707.0	0.0	0.0	0.0	576840.0	0.0	82039.0	0.0	0.0	0.0	0.0	367130.0	109810.0
Acholeplasmatales	Order	Bacteria		Firmicutes	Bacilli	Acholeplasmatales				4748.4	3137040.0	0.0	72300.0	0.0	0.0	180084.0	655774.0	45366.0	707970.0	0.0	822108.0	1895850.0
RF39	Order	Bacteria		Firmicutes	Bacilli	RF39				726951.05	5.358227916E7	6076637.471	5389512.1	2.431903972E9	3.4129848193E9	3166577.6100000003	4.4219432E7	2.5099937E7	1.2056508E7	1.5504928E7	9.3903395E7	2.86509735E7
Bacteroidales	Order	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales				2.5837911835E8	3.3002638765544E9	1.6407003144508002E9	7.916468841597999E8	2.0369586586299999E9	1.00555980572E9	3.5910541660169995E8	1.8718823003000002E9	1.5056232847E9	5.758500594E8	7.95287013E8	2.0052617931E9	1.411579014E9
Gastranaerophilales	Order	Bacteria		Cyanobacteria	Vampirovibrionia	Gastranaerophilales				519941.8	2848762.19	867019.0	963364.0	1.6432964E8	1.55692932E8	2179323.0	1.75561998E8	1.19619207E8	2.3492315E7	3.4489809E7	4.7948802E7	5.6602938E7
Clostridiales	Order	Bacteria		Firmicutes_A	Clostridia	Clostridiales				722421.0	2.1955552828E8	1.322694608E8	4.2524929E7	5.0674913E8	1.08451982E8	2.563570138E7	5.7265702E7	4.9162835E7	4.92387858E7	2.5251826E7	1.01674022E8	1.29726207E8
Peptostreptococcales	Order	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales				7.824808567999999E7	1.276002950072E9	7.004700710282E8	6.151131839052999E8	2.1515910926099997E9	8.671522368E8	9.291077311299999E7	9.668789234E8	7.508692295E8	3.3239666174000007E8	4.168267192E8	1.0872783433E9	6.465808316E8
Streptomycetales	Order	Bacteria		Actinobacteriota	Actinomycetia	Streptomycetales				42815.0	1196691.4	5296849.100000001	5275953.0	6513314.0	2088890.0	1.7774107E7	1382180.0	577000.0	1383450.0	2926623.0	4853440.0	1036880.0
Flavobacteriales	Order	Bacteria		Bacteroidota	Bacteroidia	Flavobacteriales				0.0	3.42723642E8	640416.2000000001	539247.2	2.5128165E7	4.775075E7	720112.65	2.0653199E7	5886975.7	7560264.0	4328419.0	1.017413E7	4232189.0
Methanomassiliicoccales	Order	Archaea		Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales				0.0	0.0	0.0	1.2333E8	0.0	1.8972E7	304550.0	324320.0	1019100.0	1997340.0	462950.0	430960.0	163950.0
Synergistales	Order	Bacteria		Synergistota	Synergistia	Synergistales				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Actinomycetales	Order	Bacteria		Actinobacteriota	Actinomycetia	Actinomycetales				1.00057588439E9	6.20001883397E8	2.0238591313699996E8	2.1637577168159997E8	1.4774848991E9	7.304338856E8	8.445719753999999E7	6.834694353E8	5.653304170999999E8	2.284309413E8	5.641360398E8	1.07325829778E9	7.276595465E8
Thermoactinomycetales	Order	Bacteria		Firmicutes	Bacilli	Thermoactinomycetales				0.0	0.0	0.0	0.0	0.0	0.0	156.27	18393.0	9578.7	0.0	0.0	21850.0	23524.0
Rhizobiales	Order	Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales				0.0	2.129204E7	4304962.0	4255610.0	0.0	0.0	2799885.0	0.0	5523810.0	1576490.0	0.0	1537770.0	0.0
Christensenellales	Order	Bacteria		Firmicutes_A	Clostridia	Christensenellales				5162999.59	1.6076645773000002E8	4.7815703E7	1.85342819E7	1.74907194E8	1.13575254E8	6.375047368000001E7	1.43711671E8	2.200780969E8	3.83276045E7	8.1015111E7	2.746970183E8	9.826449E7
HGM11514	Order	Bacteria		Firmicutes_A	Clostridia	HGM11514				172280.0	1965300.0	58979.0	0.0	369890.0	110560.0	0.0	924170.0	1167530.0	497440.0	0.0	0.0	673090.0
Desulfovibrionales	Order	Bacteria		Desulfobacterota	Desulfovibrionia	Desulfovibrionales				1318136.8	5043366.78	4227636.37	4687705.0	6.7007614E8	1.53267897E8	5709083.640000001	1.2938857E7	2.22112089E7	1.0771514E7	9187735.0	1.568959E7	1.15409E7
Selenomonadales	Order	Bacteria		Firmicutes_C	Negativicutes	Selenomonadales				0.0	354957.1	118450.0	8358170.0	5571500.0	1.899E7	481614.0	4272100.0	3610700.0	384230.0	1665310.0	5865600.0	3469091.0
Staphylococcales	Order	Bacteria		Firmicutes	Bacilli	Staphylococcales				0.0	1.84133E7	1070100.0	629290.0	687390.0	650350.0	86519.0	2511520.0	6900050.0	2782250.0	2627692.0	3603750.0	2910250.0
Enterobacterales	Order	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales				584661.0	503844.139	345323.15	799867.65078	3.0816880136E8	4.466513695E8	2160944.8634	2.71765887E7	4.78009379E7	1.6653277899999999E7	2.54858544E7	5.10462107E7	1.67729546E7
Fusobacteriales	Order	Bacteria		Fusobacteriota	Fusobacteriia	Fusobacteriales				2434950.0	87154.0	239320.0	507243.0	1516190.0	1260210.0	265931.11	3357109.0	7259803.0	833939.0	3451041.0	1.6564233E7	3435530.0
Veillonellales	Order	Bacteria		Firmicutes_C	Negativicutes	Veillonellales				3885621.8899999997	3.5413164E7	1.3321945379999999E7	8912727.0	2.7292949E7	4.136416E7	3689690.3000000003	3.2700518E7	2.7288312E7	2.18821628E7	2.0911205E7	3.0818055E7	9697280.0
Coriobacteriales	Order	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales				3.9198706519999996E7	3.16186641991E8	2.3123244998E8	1.7465452022E8	3.903604781E8	8.75362916461E9	1.2574016443028998E8	4.160968651E8	3.946968961E8	1.7831776306E8	3.6638825814E8	4.545653281E8	3.0455268090000004E8
Erysipelotrichales	Order	Bacteria		Firmicutes	Bacilli	Erysipelotrichales				1.4246699588E8	2.06793741615912E10	6.41700800492E8	3.6738710453999996E8	7.260027928E8	1.2122473661E9	1.2097896208000001E8	5.2289615199999994E8	4.309509821E8	2.0363658553E8	2.1362176315E8	7.271849115E8	3.32143013E8
Victivallales	Order	Bacteria		Verrucomicrobiota	Lentisphaeria	Victivallales				598994.1	27396.6	793.6	3707103.03	3.67154777E8	2.448119E7	4424136.140000001	2952134.0	6012044.0	553090.0	1837745.0	1.2235065E7	5258188.0
Mycobacteriales	Order	Bacteria		Actinobacteriota	Actinomycetia	Mycobacteriales				32584.0	1976610.0	761058.0	227972.06	8.933412E7	3.916516512E8	1.3228792E7	3076080.0	7087800.0	1.7357331E7	3.0047048E7	2500950.0	5469950.0
Elusimicrobiales	Order	Bacteria		Elusimicrobiota	Elusimicrobia	Elusimicrobiales				0.0	3.25255128E7	3545301.0	1862.8	1.6366E7	0.0	883554.0	0.0	0.0	0.0	0.0	0.0	6300800.0
RFN20	Order	Bacteria		Firmicutes	Bacilli	RFN20				4216137.0	2.772931781E7	3119442.3	1927160.33	1.05080643E7	1.23895621E8	868523.66	2624905.4	8177365.0	1484210.0	6438448.4	1.108261E7	1831185.3
Bifidobacteriaceae	Family	Bacteria		Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae			9.9780505529E8	5.864989269970001E8	1.8527173883699998E8	2.1143306418159997E8	1.4509403431E9	7.104882516E8	7.860908614E7	6.371784543E8	5.263206161E8	2.193973923E8	5.535894148E8	1.01956809278E9	6.836038195E8
QAMX01	Family	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	QAMX01			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBA1242	Family	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	UBA1242			666400.0	451430.0	161310.0	1640925.0	2679670.0	8207130.0	320830.0	3254877.0	8985210.0	1401620.0	1910100.0	1.258543E7	7143170.0
Porphyromonadaceae	Family	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae			0.0	0.0	0.0	1.626685E7	444060.0	0.0	10136.0	0.0	379930.0	0.0	0.0	1610400.0	0.0
Victivallaceae	Family	Bacteria		Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae			596870.0	5562.6	793.6	3706391.8	3.6711126E8	2.426434E7	3673047.2	1969740.0	4538110.0	31360.0	16374.0	2161389.0	2399524.0
CAG-138	Family	Bacteria		Firmicutes_A	Clostridia	Christensenellales	CAG-138			116587.59	1302183.63	345949.0	372850.0	1.3562152E7	3.7508629E7	2260454.62	4.4821623E7	2.26267098E7	7686418.6	2.1570995E7	7.1955182E7	1.9355446E7
Lachnospiraceae	Family	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae			6.353562588431E9	8.00157915482849E10	1.1292260436107346E10	5.713207362846402E9	2.9747215037507996E10	2.134004486809999E10	4.1283537895275197E9	1.8125600117729996E10	1.3711631884450003E10	6.661888331579998E9	9.74350584966E9	2.0916983575399998E10	1.968641556325999E10
Lactobacillaceae	Family	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae			124975.4	6232619.62	1188239.6	847564.0	1.7225236E8	6.02006E7	2437085.2838999997	3.25207398E7	9970206.1	9.09492797E7	1.48624971E7	4.2513719E7	4.66141435E7
Dysgonomonadaceae	Family	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae			0.0	71987.0	0.0	91520.0	0.0	285460.0	323986.0	6046470.0	3230710.0	2658950.0	765380.0	4811830.0	3117552.0
Micrococcaceae	Family	Bacteria		Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae			0.0	162357.2	0.0	0.0	8709360.0	630020.0	0.0	0.0	1363620.0	0.0	0.0	2348800.0	375780.0
Dialisteraceae	Family	Bacteria		Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae			907440.0	3642611.0	4556040.0	5782657.0	5864980.0	2328820.0	608413.0	1.049178E7	5794670.0	1945840.0	6017870.0	1.283928E7	4024180.0
W3P20-009	Family	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	W3P20-009			0.0	0.0	0.0	0.0	0.0	617820.0	0.0	0.0	1018400.0	381990.0	706340.0	0.0	1625600.0
Actinomycetaceae	Family	Bacteria		Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae			2770829.1	3.3340599200000003E7	1.70406193E7	4727527.5	1.7124316E7	1.8748044E7	3486841.3999999994	4.1028881E7	3.5862141E7	7208659.0	9316445.0	4.8420205E7	3.1425947E7
Staphylococcaceae	Family	Bacteria		Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae			0.0	1.84133E7	1070100.0	629290.0	687390.0	650350.0	86519.0	835520.0	4821550.0	318150.0	2544500.0	3603750.0	2910250.0
Anaeroplasmataceae	Family	Bacteria		Firmicutes	Bacilli	Acholeplasmatales	Anaeroplasmataceae			4748.4	3137040.0	0.0	72300.0	0.0	0.0	180084.0	655774.0	45366.0	707970.0	0.0	822108.0	1895850.0
QALW01	Family	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	QALW01			0.0	2179644.7	4984000.0	189623.2	1854980.0	1715659.0	3.9849164E7	2.917373E7	1.2035948E8	4747485.0	2946805.0	1.5357172E7	1.4677463E7
Selenomonadaceae	Family	Bacteria		Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae			0.0	354957.1	118450.0	8358170.0	5571500.0	1.899E7	481614.0	4272100.0	3610700.0	384230.0	1665310.0	5865600.0	3469091.0
Borkfalkiaceae	Family	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae			138727.0	632051.1	369685.0	1670408.0	1.06952749E8	2.616719E7	1093569.03	5179439.0	9146173.0	3796787.0	3392379.0	5954267.0	7323556.0
Burkholderiaceae	Family	Bacteria		Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae			443736.5	2.9775478740000002E7	1.805359E7	438610.05	102785.0	2352114.0	3670202.397	6.134424E7	1.2679606E7	3.2060841E7	2.60284579E7	6.3532589E7	4.33651889E7
Helicobacteraceae	Family	Bacteria		Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae			94442.0	2248169.62	187882.6	355855.0	8855120.0	3728444.0	102232.0	1.0575619E7	6137410.0	1993430.0	2137200.0	9513600.0	3430320.0
Haloferacaceae	Family	Archaea		Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae			0.0	3.5287	0.0	0.0	978.72	2512.6	0.0	5364121.3	483134.51	1268.7	899.29	4265.3	4370.5
Butyricicoccaceae	Family	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae			9725930.6	7.018949919999999E7	1.0742875E7	3481591.0	4.22426642E7	2.4710699E7	7389585.12	5.4446006E7	4.84686519E7	1.6050311099999998E7	3.28549629E7	7.0009392E7	3.1648572E7
HGM11501	Family	Bacteria		Firmicutes_A	Clostridia	UMGS1883	HGM11501			1875400.0	1176000.0	2766600.0	3899325.0	1818530.0	0.0	198797.0	357710.0	1665100.0	233440.0	623560.0	0.0	320740.0
Filifactoraceae	Family	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Filifactoraceae			55661.0	0.0	172831.0	31396.9	253343.0	215500.0	46545.0	583310.0	3621990.0	391896.0	251519.0	576830.0	874960.0
CAIPTA01	Family	Bacteria		Bdellovibrionota	Bdellovibrionia_A	CAIPTA01	CAIPTA01			43707.0	0.0	0.0	0.0	576840.0	0.0	82039.0	0.0	0.0	0.0	0.0	367130.0	109810.0
Peptostreptococcaceae	Family	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae			6.999306046E7	1.188068516372E9	6.018555956231999E8	4.418114712353E8	1.20270065501E9	6.911739678E8	8.673459348299998E7	7.851474163E8	7.013442199000001E8	3.0111555094E8	3.59612802E8	8.886289480999999E8	5.914774892E8
Geodermatophilaceae	Family	Bacteria		Actinobacteriota	Actinomycetia	Mycobacteriales	Geodermatophilaceae			32584.0	1338710.0	663289.0	142612.06	617190.0	4112451.2	3240832.0	669860.0	5324300.0	332631.0	695048.0	1391650.0	108450.0
CAG-274	Family	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	CAG-274			3.852888224E7	1.192040544E8	9.7204204E7	7.880869728999999E7	3.17744294E8	3.09406487E8	2.39711808E7	1.20633032E8	1.07696769E8	5.80513548E7	8.0237803E7	1.659908211E8	7.7531573E7
CAG-272	Family	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	CAG-272			2750471.6	1.14017529439E11	1.67635179E8	5.70188039E7	2.578424037E8	5.479981353E8	1.6423254600000001E7	2.960606096E9	6.5083759E7	4.7761447E7	3.4186334E7	3.37525485E8	7.87034778E7
CAG-552	Family	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	CAG-552			0.0	979192.0	72585.0	0.0	0.0	0.0	98942.0	1383400.0	1257700.0	96624.0	0.0	3357100.0	5898220.0
UBA1820	Family	Bacteria		Bacteroidota	Bacteroidia	Flavobacteriales	UBA1820			0.0	3.3858515E8	170114.9	290669.0	1.9116E7	4.4655E7	401880.0	8100300.0	0.0	4291080.0	460400.0	698460.0	371250.0
UBA932	Family	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	UBA932			3217684.5	1568.6	28042.91	7426357.8	573859.0	3300728.0	251300.0	1784580.0	1231701.0	304606.0	555936.0	393020.0	319643.0
Eggerthellaceae	Family	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae			3.4469350559999995E7	2.22959264486E8	1.8733929505E8	1.5056305229999998E8	2.258389491E8	8.59654500701E9	1.1065996691328998E8	3.105274823E8	2.762177269E8	9.586952486000001E7	3.0517912844E8	2.236852237E8	2.365543216E8
Methanomethylophilaceae	Family	Archaea		Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae			0.0	0.0	0.0	1.2333E8	0.0	1.8972E7	304550.0	324320.0	1019100.0	1997340.0	462950.0	430960.0	163950.0
UBA660	Family	Bacteria		Firmicutes	Bacilli	RF39	UBA660			726951.05	5.358227916E7	4228291.7	3187312.1	2.381900574E9	3.4107349193E9	3124752.6100000003	4.4219432E7	2.5099937E7	1.2056508E7	1.4869148E7	9.3903395E7	2.86453E7
Weeksellaceae	Family	Bacteria		Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae			0.0	4138492.0	470301.30000000005	248578.2	6012165.0	3095750.0	318232.65	1.2552899E7	5886975.7	3269184.0	3868019.0	9475670.0	3860939.0
Veillonellaceae	Family	Bacteria		Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae			825581.89	1977100.0	0.0	298120.0	1.040818E7	1.688295E7	194966.0	4007191.0	8661408.0	3024545.5	2752588.0	8986740.0	3153200.0
UBA1381	Family	Bacteria		Firmicutes_A	Clostridia	Monoglobales_A	UBA1381			2378760.0	3.4242071816E8	1.72329819E8	4.0804375E7	6.36291445E7	1.51478792E8	1.3140356E7	1.231502E8	7.4429465E7	1.573839988E8	6.1016598E7	4.15969597E8	8.8759025E7
Coriobacteriaceae	Family	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae			4728547.6	9.3227135605E7	4.389315493000001E7	2.3977839900000002E7	1.64499235E8	1.566337026E8	1.4985413807E7	1.022734588E8	1.165904412E8	8.00952532E7	5.99530047E7	2.285177664E8	6.21253283E7
Erysipelotrichaceae	Family	Bacteria		Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae			622611.0	2.01978466815E10	1.7190406E8	1.452815935E8	1.4892343E8	8.76444357E8	1.419826049E7	1.5637122E8	1.485313598E8	8.5543592E7	6.247482E7	1.63117746E8	8.9467054E7
CAG-314	Family	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	CAG-314			0.0	3.0744485E7	227473.0	1767678.0	1.01554E7	0.0	1702131.0	1.61718E7	2994800.0	3932936.0	8308277.0	3.60532E7	1.2262424E7
Pseudomonadaceae	Family	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae			0.0	92517.0	1425112.0	972373.0	1.15338E8	3030300.0	6702.0	4502120.0	2789100.0	127840.0	169540.0	4206670.0	2457700.0
CAG-312	Family	Bacteria		Verrucomicrobiota	Verrucomicrobiae	Opitutales	CAG-312			0.0	126760.0	44688.0	0.0	0.0	28387.0	7729.5	1270900.0	2185916.0	1447487.0	1168730.0	2217300.0	601560.0
CAG-433	Family	Bacteria		Firmicutes	Bacilli	RF39	CAG-433			0.0	0.0	0.0	2202200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae	Family	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae			2.94902590222E9	1.2198014365716698E10	4.1549493085449996E9	1.6356992728223002E9	4.0327714821000004E9	3.12956785853E9	5.774378026223998E8	4.0394602106E9	3.5454628217999997E9	1.2845307543200004E9	1.8845688151399999E9	4.7608160208E9	3.70296268463E9
CAG-313	Family	Bacteria		Firmicutes	Bacilli	ML615J-28	CAG-313			27368.0	146484.0	33713.0	0.0	0.0	339548.0	15378.0	256140.0	1564760.0	549438.0	82631.0	368090.0	1133230.0
